tag,source,score,wmape_weighted,peak_std_11_12,dec_mean,n_folds,xgb_params
optuna_007,optuna,34.108890359346624,32.08537442455369,2.023515934792934,29.843273454329765,12,"{""objective"": ""reg:absoluteerror"", ""eval_metric"": ""mae"", ""random_state"": 42, ""n_jobs"": -1, ""tree_method"": ""hist"", ""learning_rate"": 0.012707942999213693, ""n_estimators"": 2900, ""max_depth"": 4, ""min_child_weight"": 1, ""subsample"": 0.7301321323053057, ""colsample_bytree"": 0.7554709158757928, ""reg_lambda"": 5.441108375656199, ""reg_alpha"": 0.001883913511943895, ""gamma"": 1.0702599800807677}"
random_053,random,34.119911257412724,32.72555683834841,1.3943544190643105,31.010673515463978,12,"{""objective"": ""reg:absoluteerror"", ""eval_metric"": ""mae"", ""random_state"": 42, ""n_jobs"": -1, ""tree_method"": ""hist"", ""learning_rate"": 0.02173119292465094, ""n_estimators"": 2900, ""max_depth"": 7, ""min_child_weight"": 3, ""subsample"": 0.7265937747072527, ""colsample_bytree"": 0.8800125308040847, ""reg_lambda"": 13.013497139840648, ""reg_alpha"": 1.6979824155056589, ""gamma"": 0.1185065632573652}"
optuna_091,optuna,34.12586746798693,32.94899511537857,1.1768723526083575,29.620753182600534,12,"{""objective"": ""reg:absoluteerror"", ""eval_metric"": ""mae"", ""random_state"": 42, ""n_jobs"": -1, ""tree_method"": ""hist"", ""learning_rate"": 0.12118306692367109, ""n_estimators"": 2900, ""max_depth"": 4, ""min_child_weight"": 7, ""subsample"": 0.9877331687803154, ""colsample_bytree"": 0.7097506722095951, ""reg_lambda"": 6.161099199248387, ""reg_alpha"": 0.1333492744508897, ""gamma"": 1.9050543567203233}"
optuna_056,optuna,34.12679445017838,32.31761462320491,1.809179826973472,30.154545748628454,12,"{""objective"": ""reg:absoluteerror"", ""eval_metric"": ""mae"", ""random_state"": 42, ""n_jobs"": -1, ""tree_method"": ""hist"", ""learning_rate"": 0.09893714247687603, ""n_estimators"": 2900, ""max_depth"": 5, ""min_child_weight"": 7, ""subsample"": 0.9990471641577461, ""colsample_bytree"": 0.7083855683931771, ""reg_lambda"": 0.03198506387760535, ""reg_alpha"": 0.8520942132523148, ""gamma"": 1.9691048309286443}"
optuna_026,optuna,34.130388197877366,32.173939908149215,1.9564482897281479,29.46963618090687,12,"{""objective"": ""reg:absoluteerror"", ""eval_metric"": ""mae"", ""random_state"": 42, ""n_jobs"": -1, ""tree_method"": ""hist"", ""learning_rate"": 0.1266175180789579, ""n_estimators"": 2900, ""max_depth"": 4, ""min_child_weight"": 12, ""subsample"": 0.7975411588085582, ""colsample_bytree"": 0.737691866387846, ""reg_lambda"": 0.05146898515498745, ""reg_alpha"": 0.0574859059649459, ""gamma"": 2.3800526423261585}"
random_044,random,34.13390446045649,32.5944228292792,1.5394816311772863,31.09212565492398,12,"{""objective"": ""reg:absoluteerror"", ""eval_metric"": ""mae"", ""random_state"": 42, ""n_jobs"": -1, ""tree_method"": ""hist"", ""learning_rate"": 0.036198703141300366, ""n_estimators"": 2900, ""max_depth"": 7, ""min_child_weight"": 2, ""subsample"": 0.7521310186804605, ""colsample_bytree"": 0.8335357673930816, ""reg_lambda"": 0.049349980922578536, ""reg_alpha"": 1.828533760282172, ""gamma"": 0.03224721648096085}"
random_007,random,34.1720711378362,32.26560693447536,1.90646420336084,30.50110229562722,12,"{""objective"": ""reg:absoluteerror"", ""eval_metric"": ""mae"", ""random_state"": 42, ""n_jobs"": -1, ""tree_method"": ""hist"", ""learning_rate"": 0.012990331726666223, ""n_estimators"": 2900, ""max_depth"": 6, ""min_child_weight"": 5, ""subsample"": 0.6881011825285988, ""colsample_bytree"": 0.8207933482293722, ""reg_lambda"": 0.2441105015859415, ""reg_alpha"": 0.005186533098325209, ""gamma"": 1.5813879864824374}"
optuna_077,optuna,34.18689970996559,32.91778721272566,1.2691124972399237,30.55276703884199,12,"{""objective"": ""reg:absoluteerror"", ""eval_metric"": ""mae"", ""random_state"": 42, ""n_jobs"": -1, ""tree_method"": ""hist"", ""learning_rate"": 0.1383359256415332, ""n_estimators"": 2900, ""max_depth"": 4, ""min_child_weight"": 5, ""subsample"": 0.9930888642413153, ""colsample_bytree"": 0.7281957862929529, ""reg_lambda"": 6.556237836488206, ""reg_alpha"": 0.12350867227871544, ""gamma"": 2.1159683044148205}"
random_047,random,34.225464603836514,32.49549617405271,1.7299684297838027,30.741917856179533,12,"{""objective"": ""reg:absoluteerror"", ""eval_metric"": ""mae"", ""random_state"": 42, ""n_jobs"": -1, ""tree_method"": ""hist"", ""learning_rate"": 0.020137059988836827, ""n_estimators"": 2900, ""max_depth"": 6, ""min_child_weight"": 6, ""subsample"": 0.7328814731497664, ""colsample_bytree"": 0.9638415537384476, ""reg_lambda"": 3.3184523826362002, ""reg_alpha"": 0.0006267126893947772, ""gamma"": 0.5284346995571494}"
random_008,random,34.236086435633034,32.8705106854282,1.3655757502048318,30.20701928147486,12,"{""objective"": ""reg:absoluteerror"", ""eval_metric"": ""mae"", ""random_state"": 42, ""n_jobs"": -1, ""tree_method"": ""hist"", ""learning_rate"": 0.075466896860752, ""n_estimators"": 2900, ""max_depth"": 5, ""min_child_weight"": 5, ""subsample"": 0.6238812349626769, ""colsample_bytree"": 0.7885539006172015, ""reg_lambda"": 0.01956109475878953, ""reg_alpha"": 0.44820328419179045, ""gamma"": 1.525357752764211}"
optuna_028,optuna,34.244876250072075,32.5574836656211,1.687392584450973,30.30333869723537,12,"{""objective"": ""reg:absoluteerror"", ""eval_metric"": ""mae"", ""random_state"": 42, ""n_jobs"": -1, ""tree_method"": ""hist"", ""learning_rate"": 0.14431131984213594, ""n_estimators"": 2900, ""max_depth"": 4, ""min_child_weight"": 9, ""subsample"": 0.6826295661261632, ""colsample_bytree"": 0.6890835844321278, ""reg_lambda"": 0.24414308002386462, ""reg_alpha"": 0.0022698966819928905, ""gamma"": 0.0759857858367079}"
optuna_059,optuna,34.269427171138865,32.33948912802457,1.929938043114296,29.462230690249786,12,"{""objective"": ""reg:absoluteerror"", ""eval_metric"": ""mae"", ""random_state"": 42, ""n_jobs"": -1, ""tree_method"": ""hist"", ""learning_rate"": 0.07886377931665688, ""n_estimators"": 2900, ""max_depth"": 5, ""min_child_weight"": 8, ""subsample"": 0.9507108036583412, ""colsample_bytree"": 0.7412992948645035, ""reg_lambda"": 8.262835841101698, ""reg_alpha"": 2.2559355502379983, ""gamma"": 2.201855852308061}"
random_071,random,34.27211827111332,32.93077769979086,1.3413405713224618,29.603040911426433,12,"{""objective"": ""reg:absoluteerror"", ""eval_metric"": ""mae"", ""random_state"": 42, ""n_jobs"": -1, ""tree_method"": ""hist"", ""learning_rate"": 0.05397087041800055, ""n_estimators"": 2900, ""max_depth"": 6, ""min_child_weight"": 14, ""subsample"": 0.7925667985671303, ""colsample_bytree"": 0.9641258984402655, ""reg_lambda"": 2.606086108532602, ""reg_alpha"": 2.242703732839393, ""gamma"": 2.6616038229374963}"
random_032,random,34.28359720407759,32.636890595298304,1.6467066087792819,29.57901644846442,12,"{""objective"": ""reg:absoluteerror"", ""eval_metric"": ""mae"", ""random_state"": 42, ""n_jobs"": -1, ""tree_method"": ""hist"", ""learning_rate"": 0.045345112052762225, ""n_estimators"": 2900, ""max_depth"": 3, ""min_child_weight"": 3, ""subsample"": 0.9709937702422275, ""colsample_bytree"": 0.9439870956037794, ""reg_lambda"": 0.04373678730940313, ""reg_alpha"": 4.946038084060412, ""gamma"": 1.9536358573444943}"
random_016,random,34.28543447734183,32.56613057229755,1.7193039050442758,29.653122786165927,12,"{""objective"": ""reg:absoluteerror"", ""eval_metric"": ""mae"", ""random_state"": 42, ""n_jobs"": -1, ""tree_method"": ""hist"", ""learning_rate"": 0.07449966263074331, ""n_estimators"": 2900, ""max_depth"": 7, ""min_child_weight"": 7, ""subsample"": 0.6748525308080242, ""colsample_bytree"": 0.8554914713073702, ""reg_lambda"": 0.31346005011071754, ""reg_alpha"": 0.00016666421552325768, ""gamma"": 1.499043638194836}"
random_054,random,34.29180000881949,32.55368603077628,1.738113978043217,29.782953355705764,12,"{""objective"": ""reg:absoluteerror"", ""eval_metric"": ""mae"", ""random_state"": 42, ""n_jobs"": -1, ""tree_method"": ""hist"", ""learning_rate"": 0.017993720302430703, ""n_estimators"": 2900, ""max_depth"": 6, ""min_child_weight"": 5, ""subsample"": 0.8189702645923693, ""colsample_bytree"": 0.919472152414613, ""reg_lambda"": 0.010002706107999757, ""reg_alpha"": 0.0013144961946039578, ""gamma"": 2.004448955821697}"
optuna_090,optuna,34.36133044995727,33.28081888683304,1.0805115631242317,30.764588428617156,12,"{""objective"": ""reg:absoluteerror"", ""eval_metric"": ""mae"", ""random_state"": 42, ""n_jobs"": -1, ""tree_method"": ""hist"", ""learning_rate"": 0.08889393411479027, ""n_estimators"": 2900, ""max_depth"": 4, ""min_child_weight"": 1, ""subsample"": 0.922467066689897, ""colsample_bytree"": 0.6946970611512122, ""reg_lambda"": 18.809541654017266, ""reg_alpha"": 3.449224680970571, ""gamma"": 2.2376946510639955}"
random_011,random,34.37120882094165,32.2970949740914,2.07411384685025,30.285634682276964,12,"{""objective"": ""reg:absoluteerror"", ""eval_metric"": ""mae"", ""random_state"": 42, ""n_jobs"": -1, ""tree_method"": ""hist"", ""learning_rate"": 0.010315491297474317, ""n_estimators"": 2900, ""max_depth"": 7, ""min_child_weight"": 6, ""subsample"": 0.8610718225085409, ""colsample_bytree"": 0.7175273165565765, ""reg_lambda"": 0.6954930183379842, ""reg_alpha"": 3.304947706979485, ""gamma"": 0.22159664008171864}"
optuna_008,optuna,34.37779040749976,32.647313730282455,1.7304766772173066,30.644978566296338,12,"{""objective"": ""reg:absoluteerror"", ""eval_metric"": ""mae"", ""random_state"": 42, ""n_jobs"": -1, ""tree_method"": ""hist"", ""learning_rate"": 0.02139954903017622, ""n_estimators"": 2900, ""max_depth"": 6, ""min_child_weight"": 3, ""subsample"": 0.9208787923016158, ""colsample_bytree"": 0.6298202574719083, ""reg_lambda"": 3.5416296712651336, ""reg_alpha"": 4.338624983446466, ""gamma"": 0.5961470446025172}"
optuna_015,optuna,34.39437823544012,32.65476098251301,1.739617252927112,29.36407358932484,12,"{""objective"": ""reg:absoluteerror"", ""eval_metric"": ""mae"", ""random_state"": 42, ""n_jobs"": -1, ""tree_method"": ""hist"", ""learning_rate"": 0.07752691918609134, ""n_estimators"": 2900, ""max_depth"": 3, ""min_child_weight"": 5, ""subsample"": 0.9914618266037012, ""colsample_bytree"": 0.6185797583220249, ""reg_lambda"": 0.01338576295264305, ""reg_alpha"": 0.006439679936871292, ""gamma"": 2.322863083397387}"
optuna_071,optuna,34.40969731452595,32.80748410444237,1.6022132100835775,29.322097191839436,12,"{""objective"": ""reg:absoluteerror"", ""eval_metric"": ""mae"", ""random_state"": 42, ""n_jobs"": -1, ""tree_method"": ""hist"", ""learning_rate"": 0.1169015833287338, ""n_estimators"": 2900, ""max_depth"": 4, ""min_child_weight"": 8, ""subsample"": 0.9568342581243695, ""colsample_bytree"": 0.6274489537277841, ""reg_lambda"": 13.085138496902623, ""reg_alpha"": 4.606849240347116, ""gamma"": 1.9765378331296592}"
optuna_095,optuna,34.43757271017086,33.10212704257856,1.3354456675923045,28.482717165392373,12,"{""objective"": ""reg:absoluteerror"", ""eval_metric"": ""mae"", ""random_state"": 42, ""n_jobs"": -1, ""tree_method"": ""hist"", ""learning_rate"": 0.1036717640461625, ""n_estimators"": 2900, ""max_depth"": 4, ""min_child_weight"": 8, ""subsample"": 0.9314042883664537, ""colsample_bytree"": 0.7653811827774357, ""reg_lambda"": 4.731486019243264, ""reg_alpha"": 1.5180766773570842, ""gamma"": 1.5902018706499779}"
optuna_038,optuna,34.465603322426254,32.85354351533439,1.61205980709187,30.48353116170993,12,"{""objective"": ""reg:absoluteerror"", ""eval_metric"": ""mae"", ""random_state"": 42, ""n_jobs"": -1, ""tree_method"": ""hist"", ""learning_rate"": 0.04648173036952076, ""n_estimators"": 2900, ""max_depth"": 6, ""min_child_weight"": 11, ""subsample"": 0.9419525300222359, ""colsample_bytree"": 0.7227169698318849, ""reg_lambda"": 0.6930149067447214, ""reg_alpha"": 0.00010292874322632051, ""gamma"": 2.605484424342894}"
optuna_027,optuna,34.47839304181991,33.034486552071904,1.443906489748013,30.590767539269503,12,"{""objective"": ""reg:absoluteerror"", ""eval_metric"": ""mae"", ""random_state"": 42, ""n_jobs"": -1, ""tree_method"": ""hist"", ""learning_rate"": 0.05155376450910264, ""n_estimators"": 2900, ""max_depth"": 6, ""min_child_weight"": 11, ""subsample"": 0.7478295363040817, ""colsample_bytree"": 0.7912108321984976, ""reg_lambda"": 0.022039546018326583, ""reg_alpha"": 0.009081140809134098, ""gamma"": 2.789908871612348}"
random_033,random,34.48517899563219,32.90534001302919,1.5798389826029982,30.86978345346904,12,"{""objective"": ""reg:absoluteerror"", ""eval_metric"": ""mae"", ""random_state"": 42, ""n_jobs"": -1, ""tree_method"": ""hist"", ""learning_rate"": 0.03597860208020116, ""n_estimators"": 2900, ""max_depth"": 7, ""min_child_weight"": 9, ""subsample"": 0.8407123077405296, ""colsample_bytree"": 0.9902746230158496, ""reg_lambda"": 0.03052009418311113, ""reg_alpha"": 1.2682465893187742, ""gamma"": 2.375406506693099}"
random_013,random,34.49051217494205,32.86342895164733,1.6270832232947166,31.186745644457336,12,"{""objective"": ""reg:absoluteerror"", ""eval_metric"": ""mae"", ""random_state"": 42, ""n_jobs"": -1, ""tree_method"": ""hist"", ""learning_rate"": 0.14594904022837327, ""n_estimators"": 2900, ""max_depth"": 6, ""min_child_weight"": 7, ""subsample"": 0.7572810671387461, ""colsample_bytree"": 0.946158202654453, ""reg_lambda"": 0.01121773971990536, ""reg_alpha"": 0.004904371110989776, ""gamma"": 0.1932378449019403}"
random_058,random,34.522588833085614,32.83359771975688,1.688991113328731,31.726040638723106,12,"{""objective"": ""reg:absoluteerror"", ""eval_metric"": ""mae"", ""random_state"": 42, ""n_jobs"": -1, ""tree_method"": ""hist"", ""learning_rate"": 0.05658022556539351, ""n_estimators"": 2900, ""max_depth"": 8, ""min_child_weight"": 14, ""subsample"": 0.6679135369973599, ""colsample_bytree"": 0.8584708313528506, ""reg_lambda"": 1.5118312194523238, ""reg_alpha"": 3.248560654319185, ""gamma"": 0.6707799086832211}"
random_076,random,34.52491092292312,33.004810582903694,1.5201003400194246,30.91094551494555,12,"{""objective"": ""reg:absoluteerror"", ""eval_metric"": ""mae"", ""random_state"": 42, ""n_jobs"": -1, ""tree_method"": ""hist"", ""learning_rate"": 0.08068521869810925, ""n_estimators"": 2900, ""max_depth"": 6, ""min_child_weight"": 5, ""subsample"": 0.9721630287895451, ""colsample_bytree"": 0.9097624705572585, ""reg_lambda"": 8.955301636985103, ""reg_alpha"": 0.7218826838929906, ""gamma"": 1.3712476627022845}"
optuna_085,optuna,34.53660571955519,33.22715290581467,1.309452813740519,31.249893985090388,12,"{""objective"": ""reg:absoluteerror"", ""eval_metric"": ""mae"", ""random_state"": 42, ""n_jobs"": -1, ""tree_method"": ""hist"", ""learning_rate"": 0.13836778706599565, ""n_estimators"": 2900, ""max_depth"": 7, ""min_child_weight"": 4, ""subsample"": 0.999900550942902, ""colsample_bytree"": 0.6499807905560729, ""reg_lambda"": 3.3975471240502224, ""reg_alpha"": 1.8168690902608762, ""gamma"": 2.150486783926817}"
optuna_030,optuna,34.580826302375904,32.67539699407431,1.9054293083015932,30.030542774846484,12,"{""objective"": ""reg:absoluteerror"", ""eval_metric"": ""mae"", ""random_state"": 42, ""n_jobs"": -1, ""tree_method"": ""hist"", ""learning_rate"": 0.03193874426784791, ""n_estimators"": 2900, ""max_depth"": 5, ""min_child_weight"": 12, ""subsample"": 0.806028553365589, ""colsample_bytree"": 0.6389380926965811, ""reg_lambda"": 0.02186790409441628, ""reg_alpha"": 1.4793439333590628, ""gamma"": 2.526389241867953}"
random_041,random,34.58608723586624,31.818920184330896,2.7671670515353437,29.37914119403044,12,"{""objective"": ""reg:absoluteerror"", ""eval_metric"": ""mae"", ""random_state"": 42, ""n_jobs"": -1, ""tree_method"": ""hist"", ""learning_rate"": 0.06670965415969039, ""n_estimators"": 2900, ""max_depth"": 4, ""min_child_weight"": 8, ""subsample"": 0.7233137596310673, ""colsample_bytree"": 0.8585288400421404, ""reg_lambda"": 0.022170908900395785, ""reg_alpha"": 1.7889963740207073, ""gamma"": 1.9114228213901172}"
optuna_024,optuna,34.6026855678189,33.02885249523273,1.573833072586176,30.053095461238023,12,"{""objective"": ""reg:absoluteerror"", ""eval_metric"": ""mae"", ""random_state"": 42, ""n_jobs"": -1, ""tree_method"": ""hist"", ""learning_rate"": 0.10846648768511051, ""n_estimators"": 2900, ""max_depth"": 5, ""min_child_weight"": 12, ""subsample"": 0.79189901454423, ""colsample_bytree"": 0.7442578096512015, ""reg_lambda"": 0.07757930583149693, ""reg_alpha"": 0.011742649669006802, ""gamma"": 2.1176740207259193}"
optuna_069,optuna,34.61103152769988,32.657519108097446,1.953512419602434,30.22498921832871,12,"{""objective"": ""reg:absoluteerror"", ""eval_metric"": ""mae"", ""random_state"": 42, ""n_jobs"": -1, ""tree_method"": ""hist"", ""learning_rate"": 0.05113387891377446, ""n_estimators"": 2900, ""max_depth"": 5, ""min_child_weight"": 9, ""subsample"": 0.8794801089744232, ""colsample_bytree"": 0.6316589069122592, ""reg_lambda"": 1.903953167094123, ""reg_alpha"": 0.021496725595452102, ""gamma"": 1.7569754159419537}"
optuna_060,optuna,34.617905874841085,32.87549615831278,1.742409716528308,29.95420127251108,12,"{""objective"": ""reg:absoluteerror"", ""eval_metric"": ""mae"", ""random_state"": 42, ""n_jobs"": -1, ""tree_method"": ""hist"", ""learning_rate"": 0.0859378258514933, ""n_estimators"": 2900, ""max_depth"": 4, ""min_child_weight"": 6, ""subsample"": 0.9119979766998512, ""colsample_bytree"": 0.6984816157110033, ""reg_lambda"": 0.8326635551965279, ""reg_alpha"": 2.9567516251213246, ""gamma"": 1.4905983239523994}"
optuna_044,optuna,34.65472505949783,32.56763190288225,2.0870931566155795,29.101999987213638,12,"{""objective"": ""reg:absoluteerror"", ""eval_metric"": ""mae"", ""random_state"": 42, ""n_jobs"": -1, ""tree_method"": ""hist"", ""learning_rate"": 0.045789370799230726, ""n_estimators"": 2900, ""max_depth"": 3, ""min_child_weight"": 12, ""subsample"": 0.9230687944222863, ""colsample_bytree"": 0.8760275199844954, ""reg_lambda"": 0.49222442653093007, ""reg_alpha"": 0.0007675392665033403, ""gamma"": 1.3984522735640168}"
random_052,random,34.67096850693484,32.511625232464354,2.1593432744704897,31.003755442024683,12,"{""objective"": ""reg:absoluteerror"", ""eval_metric"": ""mae"", ""random_state"": 42, ""n_jobs"": -1, ""tree_method"": ""hist"", ""learning_rate"": 0.02032854896945375, ""n_estimators"": 2900, ""max_depth"": 7, ""min_child_weight"": 9, ""subsample"": 0.8290213319296734, ""colsample_bytree"": 0.7980195658033542, ""reg_lambda"": 3.129510572646346, ""reg_alpha"": 0.03148810132517926, ""gamma"": 1.0367250991258676}"
optuna_062,optuna,34.70039789844552,32.503154677553674,2.19724322089185,29.568670412408387,12,"{""objective"": ""reg:absoluteerror"", ""eval_metric"": ""mae"", ""random_state"": 42, ""n_jobs"": -1, ""tree_method"": ""hist"", ""learning_rate"": 0.09283805975174785, ""n_estimators"": 2900, ""max_depth"": 4, ""min_child_weight"": 9, ""subsample"": 0.781750338228628, ""colsample_bytree"": 0.6127921173692287, ""reg_lambda"": 0.029175461624983724, ""reg_alpha"": 0.30735109474636974, ""gamma"": 1.9598478248376499}"
optuna_079,optuna,34.71765942994993,33.07956698133689,1.638092448613045,31.165599888338296,12,"{""objective"": ""reg:absoluteerror"", ""eval_metric"": ""mae"", ""random_state"": 42, ""n_jobs"": -1, ""tree_method"": ""hist"", ""learning_rate"": 0.12553922887835262, ""n_estimators"": 2900, ""max_depth"": 3, ""min_child_weight"": 3, ""subsample"": 0.9762807547539097, ""colsample_bytree"": 0.642982782009928, ""reg_lambda"": 10.072662981243484, ""reg_alpha"": 0.0645650704469621, ""gamma"": 1.8733380534841597}"
optuna_082,optuna,34.72091191308259,32.96574645706744,1.7551654560151502,29.854488760663767,12,"{""objective"": ""reg:absoluteerror"", ""eval_metric"": ""mae"", ""random_state"": 42, ""n_jobs"": -1, ""tree_method"": ""hist"", ""learning_rate"": 0.11239194717189989, ""n_estimators"": 2900, ""max_depth"": 3, ""min_child_weight"": 6, ""subsample"": 0.9929135537055236, ""colsample_bytree"": 0.7117014573670591, ""reg_lambda"": 13.558532877989087, ""reg_alpha"": 0.07639867786497813, ""gamma"": 1.9283746301060343}"
optuna_017,optuna,34.72255161010223,32.89884868758873,1.823702922513496,29.351977977171593,12,"{""objective"": ""reg:absoluteerror"", ""eval_metric"": ""mae"", ""random_state"": 42, ""n_jobs"": -1, ""tree_method"": ""hist"", ""learning_rate"": 0.14601669999689182, ""n_estimators"": 2900, ""max_depth"": 4, ""min_child_weight"": 13, ""subsample"": 0.766985095746185, ""colsample_bytree"": 0.6003693129318426, ""reg_lambda"": 0.0369868936000199, ""reg_alpha"": 0.613423164514836, ""gamma"": 2.9367121021453535}"
random_062,random,34.726946959192,32.53366820482735,2.193278754364646,29.44795832182528,12,"{""objective"": ""reg:absoluteerror"", ""eval_metric"": ""mae"", ""random_state"": 42, ""n_jobs"": -1, ""tree_method"": ""hist"", ""learning_rate"": 0.1193934077385147, ""n_estimators"": 2900, ""max_depth"": 3, ""min_child_weight"": 5, ""subsample"": 0.6265601159135692, ""colsample_bytree"": 0.8576827159480886, ""reg_lambda"": 0.11907190031812552, ""reg_alpha"": 0.00013614600458509947, ""gamma"": 0.7422713675968654}"
random_073,random,34.73391969384595,33.04302893533127,1.6908907585146764,31.030858453154565,12,"{""objective"": ""reg:absoluteerror"", ""eval_metric"": ""mae"", ""random_state"": 42, ""n_jobs"": -1, ""tree_method"": ""hist"", ""learning_rate"": 0.06137044579229183, ""n_estimators"": 2900, ""max_depth"": 6, ""min_child_weight"": 14, ""subsample"": 0.988865539903975, ""colsample_bytree"": 0.8309025324685585, ""reg_lambda"": 5.8623526312154635, ""reg_alpha"": 0.00037656254749725927, ""gamma"": 0.8110160217724071}"
optuna_033,optuna,34.813808994042255,32.922774750869664,1.891034243172592,30.550602196431765,12,"{""objective"": ""reg:absoluteerror"", ""eval_metric"": ""mae"", ""random_state"": 42, ""n_jobs"": -1, ""tree_method"": ""hist"", ""learning_rate"": 0.041533406120529824, ""n_estimators"": 2900, ""max_depth"": 6, ""min_child_weight"": 11, ""subsample"": 0.8740560796144824, ""colsample_bytree"": 0.6404992837495016, ""reg_lambda"": 0.055251499137511983, ""reg_alpha"": 0.04403638635340595, ""gamma"": 2.610721504284558}"
random_001,random,34.819430609812855,33.603677571709795,1.2157530381030561,32.63446998445223,12,"{""objective"": ""reg:absoluteerror"", ""eval_metric"": ""mae"", ""random_state"": 42, ""n_jobs"": -1, ""tree_method"": ""hist"", ""learning_rate"": 0.13929193748061774, ""n_estimators"": 2900, ""max_depth"": 8, ""min_child_weight"": 2, ""subsample"": 0.9738071445218383, ""colsample_bytree"": 0.7705126353197764, ""reg_lambda"": 0.022966580971389775, ""reg_alpha"": 0.20866047659387382, ""gamma"": 1.518333235478877}"
optuna_001,optuna,34.88598514285126,33.10346136102455,1.7825237818267117,30.50268431053256,12,"{""objective"": ""reg:absoluteerror"", ""eval_metric"": ""mae"", ""random_state"": 42, ""n_jobs"": -1, ""tree_method"": ""hist"", ""learning_rate"": 0.05092911283433821, ""n_estimators"": 2900, ""max_depth"": 7, ""min_child_weight"": 1, ""subsample"": 0.9879639408647978, ""colsample_bytree"": 0.9329770563201687, ""reg_lambda"": 0.039829941698924086, ""reg_alpha"": 0.000994890105809074, ""gamma"": 0.5502135295603015}"
optuna_047,optuna,34.90572437526077,32.97331692480617,1.9324074504545952,30.127866385943076,12,"{""objective"": ""reg:absoluteerror"", ""eval_metric"": ""mae"", ""random_state"": 42, ""n_jobs"": -1, ""tree_method"": ""hist"", ""learning_rate"": 0.03889838009450145, ""n_estimators"": 2900, ""max_depth"": 3, ""min_child_weight"": 13, ""subsample"": 0.9724631470429347, ""colsample_bytree"": 0.8560302505160339, ""reg_lambda"": 0.4415145238343455, ""reg_alpha"": 0.000233419259848064, ""gamma"": 1.6219743126855861}"
optuna_098,optuna,34.92169384415405,33.499600670178765,1.4220931739752867,31.29831583486451,12,"{""objective"": ""reg:absoluteerror"", ""eval_metric"": ""mae"", ""random_state"": 42, ""n_jobs"": -1, ""tree_method"": ""hist"", ""learning_rate"": 0.12910126077770828, ""n_estimators"": 2900, ""max_depth"": 6, ""min_child_weight"": 9, ""subsample"": 0.9461937130803086, ""colsample_bytree"": 0.7890393969560087, ""reg_lambda"": 1.2759279715698528, ""reg_alpha"": 2.194799841582662, ""gamma"": 1.8243754313686054}"
random_014,random,34.92746428985756,32.843063579508645,2.084400710348917,30.703902295524678,12,"{""objective"": ""reg:absoluteerror"", ""eval_metric"": ""mae"", ""random_state"": 42, ""n_jobs"": -1, ""tree_method"": ""hist"", ""learning_rate"": 0.04065976274596941, ""n_estimators"": 2900, ""max_depth"": 6, ""min_child_weight"": 8, ""subsample"": 0.7858370380977254, ""colsample_bytree"": 0.8474460969689724, ""reg_lambda"": 0.31864160537235064, ""reg_alpha"": 3.228982998369843, ""gamma"": 2.993278666523998}"
random_067,random,34.930953710344916,33.19974270557934,1.7312110047655787,31.172838425711642,12,"{""objective"": ""reg:absoluteerror"", ""eval_metric"": ""mae"", ""random_state"": 42, ""n_jobs"": -1, ""tree_method"": ""hist"", ""learning_rate"": 0.050428197112004164, ""n_estimators"": 2900, ""max_depth"": 6, ""min_child_weight"": 5, ""subsample"": 0.6595051699155403, ""colsample_bytree"": 0.9063810472093574, ""reg_lambda"": 3.320823991423456, ""reg_alpha"": 0.0064186196728269465, ""gamma"": 2.107461015324276}"
random_074,random,34.96686161273846,32.90906643654444,2.0577951761940168,30.963804140405564,12,"{""objective"": ""reg:absoluteerror"", ""eval_metric"": ""mae"", ""random_state"": 42, ""n_jobs"": -1, ""tree_method"": ""hist"", ""learning_rate"": 0.029548226463614272, ""n_estimators"": 2900, ""max_depth"": 8, ""min_child_weight"": 14, ""subsample"": 0.8309972408912276, ""colsample_bytree"": 0.7680551497546458, ""reg_lambda"": 0.1554934370557868, ""reg_alpha"": 0.1480507820361509, ""gamma"": 0.9038435871726949}"
optuna_089,optuna,34.97511244393142,32.538496990079054,2.436615453852372,30.325759252621065,12,"{""objective"": ""reg:absoluteerror"", ""eval_metric"": ""mae"", ""random_state"": 42, ""n_jobs"": -1, ""tree_method"": ""hist"", ""learning_rate"": 0.09081436420562777, ""n_estimators"": 2900, ""max_depth"": 5, ""min_child_weight"": 9, ""subsample"": 0.9439761287340129, ""colsample_bytree"": 0.6772708500046701, ""reg_lambda"": 1.682683154558418, ""reg_alpha"": 0.6809907558634268, ""gamma"": 1.6808785825935275}"
optuna_010,optuna,35.017381788243576,33.399491972713705,1.6178898155298693,30.20193801575794,12,"{""objective"": ""reg:absoluteerror"", ""eval_metric"": ""mae"", ""random_state"": 42, ""n_jobs"": -1, ""tree_method"": ""hist"", ""learning_rate"": 0.12929056349872906, ""n_estimators"": 2900, ""max_depth"": 3, ""min_child_weight"": 6, ""subsample"": 0.6071847502459279, ""colsample_bytree"": 0.7090747508804338, ""reg_lambda"": 14.730992938434454, ""reg_alpha"": 0.1751661942144693, ""gamma"": 2.0297171392283393}"
