experiment,time_key,delta_wmape,wmape_base,wmape_exp,month,sum_abs_y
full_t1500,24297,-0.06684810072500369,21.93933444811203,21.872486347387028,10,24947.0
full_t1600,24277,0.14925925055962352,32.9995585661641,33.14881781672372,2,16291.0
full_t1600,24278,-0.09529607058077616,31.991492196000053,31.896196125419277,3,15072.0
full_t1600,24279,-0.28357987686450414,28.38122680198829,28.097646925123787,4,13972.0
full_t1600,24280,-0.230772581808651,27.3818091063193,27.151036524510648,5,15015.0
full_t1600,24281,-0.057905183225280155,37.90648601344768,37.8485808302224,6,13978.0
full_t1600,24282,-0.00923741401082978,25.13420050375865,25.12496308974782,7,15509.0
full_t1600,24283,-0.061673307468851135,24.689835779063973,24.62816247159512,8,15248.0
full_t1600,24284,-0.17544745845786025,30.42710118589692,30.25165372743906,9,15517.0
full_t1600,24285,-0.17779531042560492,25.18458802986633,25.006792719440725,10,17595.0
full_t1600,24286,-0.1573186455817961,34.84243407601617,34.68511543043437,11,17047.0
full_t1600,24287,-0.017819922629996654,33.04108273926,33.02326281663,12,22377.0
full_t1600,24288,0.9535663857900687,46.47264321571187,47.42620960150194,1,15053.0
full_t1600,24289,-1.1385812038709915,55.40337793257941,54.26479672870842,2,10004.0
full_t1600,24290,-0.1409133251628134,35.571340461053694,35.43042713589088,3,16751.0
full_t1600,24291,-0.36735639968197376,36.76092109164676,36.393564691964784,4,12136.0
full_t1600,24292,-0.1476525696878923,31.0116760646812,30.864023494993308,5,16078.0
full_t1600,24293,-0.03454963586828086,38.24917166863464,38.21462203276636,6,12787.0
full_t1600,24294,-0.19145993579041232,26.349350365607894,26.15789042981748,7,15121.0
full_t1600,24295,0.031139563867263576,34.82689955761375,34.85803912148101,8,19165.0
full_t1600,24296,-0.10230185187262819,29.684668568294327,29.5823667164217,9,21348.0
full_t1600,24297,-0.08130180776948492,21.93933444811203,21.858032640342547,10,24947.0
full_t1800,24277,0.3097869379438123,32.9995585661641,33.30934550410791,2,16291.0
full_t1800,24278,0.12504016770931514,31.991492196000053,32.11653236370937,3,15072.0
full_t1800,24279,-0.12021773256683943,28.38122680198829,28.26100906942145,4,13972.0
full_t1800,24280,-0.2969669414447864,27.3818091063193,27.084842164874512,5,15015.0
full_t1800,24281,0.06099098621476884,37.90648601344768,37.96747699966245,6,13978.0
full_t1800,24282,-0.07539585946614125,25.13420050375865,25.058804644292508,7,15509.0
full_t1800,24283,-0.1125460281452142,24.689835779063973,24.57728975091876,8,15248.0
full_t1800,24284,-0.30308646194528066,30.42710118589692,30.12401472395164,9,15517.0
full_t1800,24285,-0.24068980367388804,25.18458802986633,24.94389822619244,10,17595.0
full_t1800,24286,-0.1311012899560211,34.84243407601617,34.71133278606015,11,17047.0
full_t1800,24287,0.08109526952363666,33.04108273926,33.122178008783635,12,22377.0
full_t1800,24288,0.6339085408558418,46.47264321571187,47.10655175656771,1,15053.0
full_t1800,24289,-1.546946223951828,55.40337793257941,53.85643170862758,2,10004.0
full_t1800,24290,-0.13796771208171066,35.571340461053694,35.43337274897198,3,16751.0
full_t1800,24291,-0.41791322440320755,36.76092109164676,36.34300786724355,4,12136.0
full_t1800,24292,-0.18722800150307606,31.0116760646812,30.824448063178124,5,16078.0
full_t1800,24293,-0.12389857485416655,38.24917166863464,38.12527309378047,6,12787.0
full_t1800,24294,-0.234171439317727,26.349350365607894,26.115178926290167,7,15121.0
full_t1800,24295,-0.06517137089069536,34.82689955761375,34.761728186723055,8,19165.0
full_t1800,24296,-0.2458703368260089,29.684668568294327,29.43879823146832,9,21348.0
full_t1800,24297,0.1520090725883776,21.93933444811203,22.09134352070041,10,24947.0
